,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
215,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
216,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
217,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
218,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
219,V3,Late-demographic dividend,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
220,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
221,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
222,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
223,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
224,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
225,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
226,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
227,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
228,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
229,ZJ,Latin America & Caribbean,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
230,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
231,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
232,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
233,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
234,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
235,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
236,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
237,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
238,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
239,XJ,Latin America & Caribbean (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
240,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
241,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
242,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
243,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
244,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
245,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
246,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
247,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
248,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
249,T2,Latin America & the Caribbean (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
250,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
251,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
252,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
253,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
254,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
255,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
256,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
257,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
258,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
259,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
260,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
261,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
262,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
263,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
264,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
265,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
266,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
267,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
268,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
269,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
270,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
271,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
272,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
273,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
274,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
275,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
276,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
277,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
278,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
279,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
280,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
281,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
282,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
283,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
284,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
285,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
286,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
287,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
288,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
289,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
290,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
291,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
292,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
293,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
294,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
295,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
296,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
297,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
298,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
299,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
300,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
301,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
302,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
303,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
304,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
305,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
306,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
307,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
308,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
309,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
310,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Poverty headcount ratio at national poverty lines (% of population),2025,,Aggregates,Aggregates,Aggregates,,
311,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
